timestamp_minute,tower_identifier,tower_position_x_meter,tower_position_y_meter,tower_motion_power_watt,tower_idle_power_watt,tower_to_tower_mesh_comm_power_watt,tower_to_truck_comm_power_watt,total_power_consumption_watt,battery_voltage_volt,battery_percentage_remaining,current_draw_ampere,ampere_hour_used_this_step,battery_energy_remaining_wh,connected_trucks_ids,connected_tower_ids,truck0_x,truck0_y,truck0_distance_to_A,truck0_distance_to_B,truck0_distance_to_C,truck0_connected_tower,truck1_x,truck1_y,truck1_distance_to_A,truck1_distance_to_B,truck1_distance_to_C,truck1_connected_tower,truck2_x,truck2_y,truck2_distance_to_A,truck2_distance_to_B,truck2_distance_to_C,truck2_connected_tower,truck3_x,truck3_y,truck3_distance_to_A,truck3_distance_to_B,truck3_distance_to_C,truck3_connected_tower,truck4_x,truck4_y,truck4_distance_to_A,truck4_distance_to_B,truck4_distance_to_C,truck4_connected_tower,truck5_x,truck5_y,truck5_distance_to_A,truck5_distance_to_B,truck5_distance_to_C,truck5_connected_tower
11.933,C,399.94,250.0,4,3,24.5,0,31.5,26.18,92.97,1.2031,0.000334,369.5455,,A,560.16,-203.59,550.13,412.28,481.06,None,-332.81,341.02,588.76,697.09,738.38,None,600.0,-79.69,481.65,457.43,385.64,None,-297.98,205.0,548.7,578.99,699.36,None,284.0,250.14,35.13,433.19,115.94,A,-129.69,250.0,378.56,497.8,529.63,A
11.95,A,243.87,250.0,4,3,26.6,230.36,263.97,26.01,89.0,10.1503,0.00282,353.7785,T4;T5,C,562.9,-204.53,555.32,414.62,482.84,None,-329.75,338.68,580.44,696.9,735.12,None,600.0,-74.2,481.59,459.43,380.93,C,-298.87,202.5,544.82,581.27,700.48,None,296.0,250.03,52.12,441.67,104.0,A,-125.25,250.0,369.12,499.49,525.25,A
11.95,B,150.0,-166.81,4,3,0,0,7,26.21,93.47,0.2671,7.4e-05,371.5529,,,562.9,-204.53,555.32,414.62,482.84,None,-329.75,338.68,580.44,696.9,735.12,None,600.0,-74.2,481.59,459.43,380.93,C,-298.87,202.5,544.82,581.27,700.48,None,296.0,250.03,52.12,441.67,104.0,A,-125.25,250.0,369.12,499.49,525.25,A
11.95,C,400.0,250.0,4,3,26.6,247.37,280.98,26.18,92.95,10.731,0.002981,369.4674,T2,A,562.9,-204.53,555.32,414.62,482.84,None,-329.75,338.68,580.44,696.9,735.12,None,600.0,-74.2,481.59,459.43,380.93,C,-298.87,202.5,544.82,581.27,700.48,None,296.0,250.03,52.12,441.67,104.0,A,-125.25,250.0,369.12,499.49,525.25,A
11.967,A,238.87,250.0,4,3,31.07,216.68,254.75,26.01,88.98,9.7962,0.002721,353.7078,T4;T5,C,565.79,-205.52,560.69,417.56,483.07,None,-326.81,336.2,572.21,693.37,736.87,None,600.0,-68.41,481.46,460.72,373.38,C,-300.0,200.0,541.19,580.81,706.77,None,300.0,250.0,61.13,443.35,105.0,A,-120.69,250.0,359.56,497.32,525.69,A
11.967,B,150.0,-167.2,4,3,0,0,7,26.21,93.47,0.2671,7.4e-05,371.551,,,565.79,-205.52,560.69,417.56,483.07,None,-326.81,336.2,572.21,693.37,736.87,None,600.0,-68.41,481.46,460.72,373.38,C,-300.0,200.0,541.19,580.81,706.77,None,300.0,250.0,61.13,443.35,105.0,A,-120.69,250.0,359.56,497.32,525.69,A
11.967,C,405.0,250.0,4,3,31.07,235.3,273.37,26.18,92.93,10.4408,0.0029,369.3915,T2,A,565.79,-205.52,560.69,417.56,483.07,None,-326.81,336.2,572.21,693.37,736.87,None,600.0,-68.41,481.46,460.72,373.38,C,-300.0,200.0,541.19,580.81,706.77,None,300.0,250.0,61.13,443.35,105.0,A,-120.69,250.0,359.56,497.32,525.69,A
11.983,A,233.87,250.0,4,3,35.96,203.58,246.53,26.0,88.97,9.4806,0.002633,353.6393,T4;T5,C,568.8,-206.56,566.24,420.21,483.39,None,-324.0,333.6,564.1,693.19,738.75,None,600.0,-62.4,481.29,463.2,365.64,C,-301.43,197.44,537.88,583.46,713.37,None,303.87,250.0,70.0,449.37,106.13,A,-116.0,250.0,349.87,499.01,526.0,A
11.983,B,150.0,-172.2,4,3,0,0,7,26.21,93.47,0.2671,7.4e-05,371.549,,,568.8,-206.56,566.24,420.21,483.39,None,-324.0,333.6,564.1,693.19,738.75,None,600.0,-62.4,481.29,463.2,365.64,C,-301.43,197.44,537.88,583.46,713.37,None,303.87,250.0,70.0,449.37,106.13,A,-116.0,250.0,349.87,499.01,526.0,A
11.983,C,410.0,250.0,4,3,35.96,223.3,266.26,26.18,92.91,10.1696,0.002825,369.3175,T2,A,568.8,-206.56,566.24,420.21,483.39,None,-324.0,333.6,564.1,693.19,738.75,None,600.0,-62.4,481.29,463.2,365.64,C,-301.43,197.44,537.88,583.46,713.37,None,303.87,250.0,70.0,449.37,106.13,A,-116.0,250.0,349.87,499.01,526.0,A
12.0,A,228.87,250.0,4,3,41.28,191.13,239.41,26.0,88.95,9.2068,0.002557,353.5728,T4;T5,C,571.88,-207.64,571.92,423.35,483.78,None,-321.31,330.9,556.1,689.52,740.74,None,600.0,-56.24,481.16,464.75,357.78,C,-303.2,194.78,534.93,583.27,720.32,None,307.98,250.0,79.1,450.97,107.02,A,-111.19,250.0,340.06,496.62,526.19,A
12.0,B,150.0,-172.39,4,3,0,0,7,26.21,93.47,0.2671,7.4e-05,371.5471,,,571.88,-207.64,571.92,423.35,483.78,None,-321.31,330.9,556.1,689.52,740.74,None,600.0,-56.24,481.16,464.75,357.78,C,-303.2,194.78,534.93,583.27,720.32,None,307.98,250.0,79.1,450.97,107.02,A,-111.19,250.0,340.06,496.62,526.19,A
12.0,C,415.0,250.0,4,3,41.28,211.49,259.77,26.18,92.89,9.9221,0.002756,369.2454,T2,A,571.88,-207.64,571.92,423.35,483.78,None,-321.31,330.9,556.1,689.52,740.74,None,600.0,-56.24,481.16,464.75,357.78,C,-303.2,194.78,534.93,583.27,720.32,None,307.98,250.0,79.1,450.97,107.02,A,-111.19,250.0,340.06,496.62,526.19,A
12.017,A,223.87,250.0,4,3,47.05,179.38,233.43,26.0,88.93,8.9771,0.002494,353.508,T4;T5,C,575.0,-208.75,577.7,426.16,484.23,None,-318.75,328.12,548.22,689.37,742.87,None,600.0,-50.0,481.12,467.67,349.86,C,-305.27,192.02,532.31,586.26,727.58,None,312.29,250.0,88.42,457.13,107.71,A,-106.25,250.0,330.12,498.29,526.25,A
12.017,B,150.0,-177.35,4,3,0,0,7,26.21,93.47,0.2671,7.4e-05,371.5452,,,575.0,-208.75,577.7,426.16,484.23,None,-318.75,328.12,548.22,689.37,742.87,None,600.0,-50.0,481.12,467.67,349.86,C,-305.27,192.02,532.31,586.26,727.58,None,312.29,250.0,88.42,457.13,107.71,A,-106.25,250.0,330.12,498.29,526.25,A
12.017,C,420.0,250.0,4,3,47.05,199.97,254.03,26.18,92.87,9.703,0.002695,369.1748,T2,A,575.0,-208.75,577.7,426.16,484.23,None,-318.75,328.12,548.22,689.37,742.87,None,600.0,-50.0,481.12,467.67,349.86,C,-305.27,192.02,532.31,586.26,727.58,None,312.29,250.0,88.42,457.13,107.71,A,-106.25,250.0,330.12,498.29,526.25,A
12.033,A,218.87,250.0,4,3,53.28,168.36,228.65,26.0,88.92,8.7934,0.002443,353.4444,T4;T5,C,578.12,-209.89,583.57,429.02,484.71,None,-316.31,325.28,540.45,689.07,745.13,None,600.0,-43.76,481.2,470.76,341.94,C,-307.6,189.2,529.97,589.25,735.12,None,316.8,250.0,97.93,463.11,108.2,A,-101.19,250.0,320.06,499.75,526.19,A
12.033,B,150.0,-182.03,4,3,0,0,7,26.21,93.47,0.2671,7.4e-05,371.5432,,,578.12,-209.89,583.57,429.02,484.71,None,-316.31,325.28,540.45,689.07,745.13,None,600.0,-43.76,481.2,470.76,341.94,C,-307.6,189.2,529.97,589.25,735.12,None,316.8,250.0,97.93,463.11,108.2,A,-101.19,250.0,320.06,499.75,526.19,A
12.033,C,425.0,250.0,4,3,53.28,188.85,249.13,26.18,92.86,9.5163,0.002643,369.1056,T2,A,578.12,-209.89,583.57,429.02,484.71,None,-316.31,325.28,540.45,689.07,745.13,None,600.0,-43.76,481.2,470.76,341.94,C,-307.6,189.2,529.97,589.25,735.12,None,316.8,250.0,97.93,463.11,108.2,A,-101.19,250.0,320.06,499.75,526.19,A
12.05,A,213.87,250.0,4,3,59.98,158.13,225.11,26.0,88.9,8.6578,0.002405,353.3819,T4;T5,C,581.2,-211.04,589.48,431.9,485.2,None,-314.0,322.4,532.81,688.6,747.51,None,600.0,-37.6,481.47,473.96,334.09,C,-310.16,186.33,527.88,592.17,742.89,None,321.48,250.0,107.61,468.88,108.52,A,-96.0,250.0,309.87,500.96,526.0,A
12.05,B,150.0,-186.4,4,3,0,0,7,26.21,93.47,0.2671,7.4e-05,371.5413,,,581.2,-211.04,589.48,431.9,485.2,None,-314.0,322.4,532.81,688.6,747.51,None,600.0,-37.6,481.47,473.96,334.09,C,-310.16,186.33,527.88,592.17,742.89,None,321.48,250.0,107.61,468.88,108.52,A,-96.0,250.0,309.87,500.96,526.0,A
12.05,C,430.0,250.0,4,3,59.98,178.19,245.18,26.18,92.84,9.3655,0.002602,369.0375,T2,A,581.2,-211.04,589.48,431.9,485.2,None,-314.0,322.4,532.81,688.6,747.51,None,600.0,-37.6,481.47,473.96,334.09,C,-310.16,186.33,527.88,592.17,742.89,None,321.48,250.0,107.61,468.88,108.52,A,-96.0,250.0,309.87,500.96,526.0,A
12.067,A,208.87,250.0,4,3,67.16,135.66,209.82,26.0,88.89,8.07,0.002242,353.3236,T5,C,584.21,-212.2,595.41,434.75,485.69,None,-311.81,319.49,525.3,687.95,750.04,None,600.0,-31.59,481.95,477.21,326.37,C,-312.9,183.42,526.0,595.01,750.86,None,326.32,250.0,117.45,474.4,108.68,C,-90.69,250.0,299.56,501.9,525.69,A
12.067,B,150.0,-190.42,4,3,0,0,7,26.21,93.47,0.2671,7.4e-05,371.5393,,,584.21,-212.2,595.41,434.75,485.69,None,-311.81,319.49,525.3,687.95,750.04,None,600.0,-31.59,481.95,477.21,326.37,C,-312.9,183.42,526.0,595.01,750.86,None,326.32,250.0,117.45,474.4,108.68,C,-90.69,250.0,299.56,501.9,525.69,A
12.067,C,435.0,250.0,4,3,67.16,178.83,253.0,26.18,92.82,9.6646,0.002685,368.9672,T2;T4,A,584.21,-212.2,595.41,434.75,485.69,None,-311.81,319.49,525.3,687.95,750.04,None,600.0,-31.59,481.95,477.21,326.37,C,-312.9,183.42,526.0,595.01,750.86,None,326.32,250.0,117.45,474.4,108.68,C,-90.69,250.0,299.56,501.9,525.69,A
12.083,A,203.87,250.0,4,3,74.84,124.15,205.99,26.0,88.87,7.9226,0.002201,353.2664,T5,C,587.1,-213.37,601.31,437.53,486.16,None,-309.75,316.58,517.92,687.1,752.7,None,600.0,-25.8,482.68,480.42,318.85,C,-315.79,180.51,524.29,597.71,758.98,None,331.3,250.0,127.43,479.64,108.7,C,-85.25,250.0,289.12,502.52,525.25,A
12.083,B,150.0,-194.05,4,3,0,0,7,26.21,93.47,0.2671,7.4e-05,371.5374,,,587.1,-213.37,601.31,437.53,486.16,None,-309.75,316.58,517.92,687.1,752.7,None,600.0,-25.8,482.68,480.42,318.85,C,-315.79,180.51,524.29,597.71,758.98,None,331.3,250.0,127.43,479.64,108.7,C,-85.25,250.0,289.12,502.52,525.25,A
12.083,C,440.0,250.0,4,3,74.84,169.33,251.16,26.18,92.8,9.5948,0.002665,368.8974,T2;T4,A,587.1,-213.37,601.31,437.53,486.16,None,-309.75,316.58,517.92,687.1,752.7,None,600.0,-25.8,482.68,480.42,318.85,C,-315.79,180.51,524.29,597.71,758.98,None,331.3,250.0,127.43,479.64,108.7,C,-85.25,250.0,289.12,502.52,525.25,A
12.1,A,200.0,250.0,4,3,82.07,114.27,203.33,26.0,88.86,7.8208,0.002172,353.2099,T5,C,589.84,-214.53,606.44,440.18,486.59,None,-307.81,313.67,511.79,686.03,755.5,None,600.0,-20.31,482.77,483.54,311.6,C,-318.8,177.6,523.83,600.24,767.22,None,336.4,250.0,136.4,484.54,108.6,C,-79.69,250.0,279.69,502.79,524.69,A
12.1,B,150.0,-197.26,4,3,0,0,7,26.21,93.47,0.2671,7.4e-05,371.5354,,,589.84,-214.53,606.44,440.18,486.59,None,-307.81,313.67,511.79,686.03,755.5,None,600.0,-20.31,482.77,483.54,311.6,C,-318.8,177.6,523.83,600.24,767.22,None,336.4,250.0,136.4,484.54,108.6,C,-79.69,250.0,279.69,502.79,524.69,A
12.1,C,445.0,250.0,4,3,82.07,160.44,249.51,26.18,92.79,9.5318,0.002648,368.8281,T2;T4,A,589.84,-214.53,606.44,440.18,486.59,None,-307.81,313.67,511.79,686.03,755.5,None,600.0,-20.31,482.77,483.54,311.6,C,-318.8,177.6,523.83,600.24,767.22,None,336.4,250.0,136.4,484.54,108.6,C,-79.69,250.0,279.69,502.79,524.69,A
12.117,A,199.46,250.0,4,3,86.78,108.02,201.8,26.0,88.84,7.7619,0.002156,353.1539,T5,C,592.4,-215.68,609.31,442.68,486.97,None,-306.0,310.8,509.11,684.73,758.44,None,600.0,-15.2,480.38,486.47,304.68,C,-321.88,174.72,526.75,602.56,775.54,None,341.6,250.0,142.13,489.09,108.4,C,-74.0,250.0,273.46,502.67,524.0,A
12.117,B,150.0,-200.0,4,3,0,0,7,26.21,93.47,0.2671,7.4e-05,371.5335,,,592.4,-215.68,609.31,442.68,486.97,None,-306.0,310.8,509.11,684.73,758.44,None,600.0,-15.2,480.38,486.47,304.68,C,-321.88,174.72,526.75,602.56,775.54,None,341.6,250.0,142.13,489.09,108.4,C,-74.0,250.0,273.46,502.67,524.0,A
12.117,C,450.0,250.0,4,3,86.78,152.22,246.0,26.18,92.77,9.3982,0.002611,368.7598,T2;T4,A,592.4,-215.68,609.31,442.68,486.97,None,-306.0,310.8,509.11,684.73,758.44,None,600.0,-15.2,480.38,486.47,304.68,C,-321.88,174.72,526.75,602.56,775.54,None,341.6,250.0,142.13,489.09,108.4,C,-74.0,250.0,273.46,502.67,524.0,A
12.133,A,198.86,250.0,4,3,91.72,101.79,200.51,26.0,88.83,7.7124,0.002142,353.0982,T5,C,594.73,-216.81,612.07,445.05,487.27,None,-304.31,307.98,506.5,681.5,761.52,None,600.0,-10.54,478.33,488.26,298.17,C,-325.0,171.88,529.65,603.25,783.9,None,346.88,250.0,148.02,491.18,108.12,C,-68.19,250.0,267.04,500.11,523.19,A
12.133,B,150.0,-200.0,4,3,0,0,7,26.21,93.47,0.2671,7.4e-05,371.5315,,,594.73,-216.81,612.07,445.05,487.27,None,-304.31,307.98,506.5,681.5,761.52,None,600.0,-10.54,478.33,488.26,298.17,C,-325.0,171.88,529.65,603.25,783.9,None,346.88,250.0,148.02,491.18,108.12,C,-68.19,250.0,267.04,500.11,523.19,A
12.133,C,455.0,250.0,4,3,91.72,144.71,243.43,26.17,92.75,9.3002,0.002583,368.6922,T2;T4,A,594.73,-216.81,612.07,445.05,487.27,None,-304.31,307.98,506.5,681.5,761.52,None,600.0,-10.54,478.33,488.26,298.17,C,-325.0,171.88,529.65,603.25,783.9,None,346.88,250.0,148.02,491.18,108.12,C,-68.19,250.0,267.04,500.11,523.19,A
12.15,A,198.18,250.0,4,3,96.88,95.6,199.49,26.0,88.82,7.6734,0.002131,353.0428,T5,C,596.8,-217.91,614.69,447.28,487.5,None,-302.75,305.23,503.96,676.37,764.75,None,600.0,-6.4,476.66,488.8,292.13,C,-328.12,169.1,532.48,602.34,792.26,None,352.22,250.0,154.04,490.85,107.78,C,-62.25,250.0,260.43,495.06,522.25,A
12.15,B,150.0,-197.26,4,3,0,0,7,26.21,93.47,0.2671,7.4e-05,371.5296,,,596.8,-217.91,614.69,447.28,487.5,None,-302.75,305.23,503.96,676.37,764.75,None,600.0,-6.4,476.66,488.8,292.13,C,-328.12,169.1,532.48,602.34,792.26,None,352.22,250.0,154.04,490.85,107.78,C,-62.25,250.0,260.43,495.06,522.25,A
12.15,C,460.0,250.0,4,3,96.88,137.94,241.83,26.17,92.74,9.2392,0.002566,368.625,T2;T4,A,596.8,-217.91,614.69,447.28,487.5,None,-302.75,305.23,503.96,676.37,764.75,None,600.0,-6.4,476.66,488.8,292.13,C,-328.12,169.1,532.48,602.34,792.26,None,352.22,250.0,154.04,490.85,107.78,C,-62.25,250.0,260.43,495.06,522.25,A
12.167,A,197.44,250.0,4,3,102.28,89.48,198.76,26.0,88.8,7.6457,0.002124,352.9876,T5,C,598.57,-218.98,617.12,449.26,487.63,None,-301.31,302.56,501.51,671.05,768.11,None,600.0,-2.86,475.39,488.93,286.64,C,-331.2,166.4,535.21,601.23,800.58,None,357.6,250.0,160.16,490.18,107.4,C,-56.19,250.0,253.63,489.59,521.19,A
12.167,B,150.0,-194.05,4,3,0,0,7,26.21,93.47,0.2671,7.4e-05,371.5277,,,598.57,-218.98,617.12,449.26,487.63,None,-301.31,302.56,501.51,671.05,768.11,None,600.0,-2.86,475.39,488.93,286.64,C,-331.2,166.4,535.21,601.23,800.58,None,357.6,250.0,160.16,490.18,107.4,C,-56.19,250.0,253.63,489.59,521.19,A
12.167,C,465.0,250.0,4,3,102.28,131.95,241.23,26.17,92.72,9.2167,0.00256,368.558,T2;T4,A,598.57,-218.98,617.12,449.26,487.63,None,-301.31,302.56,501.51,671.05,768.11,None,600.0,-2.86,475.39,488.93,286.64,C,-331.2,166.4,535.21,601.23,800.58,None,357.6,250.0,160.16,490.18,107.4,C,-56.19,250.0,253.63,489.59,521.19,A
12.183,A,196.64,250.0,4,3,107.91,83.45,198.36,26.0,88.79,7.6304,0.00212,352.9325,T5,C,600.0,-220.0,619.35,450.97,487.65,None,-300.0,300.0,499.15,665.59,771.62,None,600.0,0.0,474.55,488.63,281.78,C,-334.21,163.8,537.8,599.94,808.81,None,363.01,250.0,166.37,489.23,106.99,C,-50.0,250.0,246.64,483.7,520.0,A
12.183,B,150.0,-190.42,4,3,0,0,7,26.21,93.47,0.2671,7.4e-05,371.5257,,,600.0,-220.0,619.35,450.97,487.65,None,-300.0,300.0,499.15,665.59,771.62,None,600.0,0.0,474.55,488.63,281.78,C,-334.21,163.8,537.8,599.94,808.81,None,363.01,250.0,166.37,489.23,106.99,C,-50.0,250.0,246.64,483.7,520.0,A
12.183,C,470.0,250.0,4,3,107.91,126.76,241.67,26.17,92.7,9.234,0.002565,368.4909,T2;T4,A,600.0,-220.0,619.35,450.97,487.65,None,-300.0,300.0,499.15,665.59,771.62,None,600.0,0.0,474.55,488.63,281.78,C,-334.21,163.8,537.8,599.94,808.81,None,363.01,250.0,166.37,489.23,106.99,C,-50.0,250.0,246.64,483.7,520.0,A
12.2,A,195.78,250.0,4,3,113.79,77.32,198.11,26.0,88.77,7.6209,0.002117,352.8774,T5,C,601.13,-221.02,621.42,452.45,487.62,None,-298.87,297.5,496.93,660.03,775.33,None,600.0,2.86,473.78,488.18,276.95,C,-337.1,161.32,540.21,598.48,816.93,None,368.42,250.0,172.64,488.01,106.57,C,-43.45,250.0,239.24,477.36,518.45,A
12.2,B,150.0,-186.4,4,3,0,0,7,26.21,93.47,0.2671,7.4e-05,371.5238,,,601.13,-221.02,621.42,452.45,487.62,None,-298.87,297.5,496.93,660.03,775.33,None,600.0,2.86,473.78,488.18,276.95,C,-337.1,161.32,540.21,598.48,816.93,None,368.42,250.0,172.64,488.01,106.57,C,-43.45,250.0,239.24,477.36,518.45,A
12.2,C,475.0,250.0,4,3,113.79,121.74,242.52,26.17,92.69,9.2667,0.002574,368.4235,T2;T4,A,601.13,-221.02,621.42,452.45,487.62,None,-298.87,297.5,496.93,660.03,775.33,None,600.0,2.86,473.78,488.18,276.95,C,-337.1,161.32,540.21,598.48,816.93,None,368.42,250.0,172.64,488.01,106.57,C,-43.45,250.0,239.24,477.36,518.45,A
12.217,A,194.88,250.0,4,3,119.9,71.01,197.92,25.99,88.76,7.6136,0.002115,352.8224,T5,C,602.02,-222.09,623.41,453.8,487.61,None,-297.98,295.0,494.9,654.4,779.28,None,600.0,6.4,472.72,487.86,271.55,C,-339.84,158.98,542.41,596.86,824.88,None,373.83,250.0,178.95,486.57,106.17,C,-36.35,250.0,231.23,470.51,516.35,A
12.217,B,150.0,-182.03,4,3,0,0,7,26.21,93.46,0.2671,7.4e-05,371.5218,,,602.02,-222.09,623.41,453.8,487.61,None,-297.98,295.0,494.9,654.4,779.28,None,600.0,6.4,472.72,487.86,271.55,C,-339.84,158.98,542.41,596.86,824.88,None,373.83,250.0,178.95,486.57,106.17,C,-36.35,250.0,231.23,470.51,516.35,A
12.217,C,480.0,250.0,4,3,119.9,116.29,243.19,26.17,92.67,9.2923,0.002581,368.3559,T2;T4,A,602.02,-222.09,623.41,453.8,487.61,None,-297.98,295.0,494.9,654.4,779.28,None,600.0,6.4,472.72,487.86,271.55,C,-339.84,158.98,542.41,596.86,824.88,None,373.83,250.0,178.95,486.57,106.17,C,-36.35,250.0,231.23,470.51,516.35,A
12.233,A,193.92,250.0,4,3,126.26,64.64,197.91,25.99,88.75,7.6135,0.002115,352.7675,T5,C,602.71,-223.19,625.31,455.02,487.61,None,-297.29,292.5,493.05,648.71,783.44,None,600.0,10.54,471.43,487.65,265.65,C,-342.4,156.8,544.36,595.07,832.63,None,379.2,250.0,185.28,484.93,105.8,C,-28.77,250.0,222.69,463.24,513.77,A
12.233,B,150.0,-177.35,4,3,0,0,7,26.21,93.46,0.2671,7.4e-05,371.5199,,,602.71,-223.19,625.31,455.02,487.61,None,-297.29,292.5,493.05,648.71,783.44,None,600.0,10.54,471.43,487.65,265.65,C,-342.4,156.8,544.36,595.07,832.63,None,379.2,250.0,185.28,484.93,105.8,C,-28.77,250.0,222.69,463.24,513.77,A
12.233,C,485.0,250.0,4,3,126.26,110.52,243.78,26.17,92.65,9.3153,0.002588,368.2882,T2;T4,A,602.71,-223.19,625.31,455.02,487.61,None,-297.29,292.5,493.05,648.71,783.44,None,600.0,10.54,471.43,487.65,265.65,C,-342.4,156.8,544.36,595.07,832.63,None,379.2,250.0,185.28,484.93,105.8,C,-28.77,250.0,222.69,463.24,513.77,A
12.25,A,192.92,250.0,4,3,132.87,58.32,198.2,25.99,88.73,7.6248,0.002118,352.7124,T5,C,603.2,-224.32,627.14,456.17,487.64,None,-296.8,290.0,491.35,642.99,787.82,None,600.0,15.2,469.94,487.54,259.29,C,-344.73,154.79,546.01,593.13,840.14,None,384.52,250.0,191.6,483.13,105.48,C,-20.8,250.0,213.72,455.62,510.8,A
12.25,B,150.0,-172.39,4,3,0,0,7,26.21,93.46,0.2671,7.4e-05,371.5179,,,603.2,-224.32,627.14,456.17,487.64,None,-296.8,290.0,491.35,642.99,787.82,None,600.0,15.2,469.94,487.54,259.29,C,-344.73,154.79,546.01,593.13,840.14,None,384.52,250.0,191.6,483.13,105.48,C,-20.8,250.0,213.72,455.62,510.8,A
12.25,C,490.0,250.0,4,3,132.87,104.54,244.41,26.17,92.63,9.3397,0.002594,368.2203,T2;T4,A,603.2,-224.32,627.14,456.17,487.64,None,-296.8,290.0,491.35,642.99,787.82,None,600.0,15.2,469.94,487.54,259.29,C,-344.73,154.79,546.01,593.13,840.14,None,384.52,250.0,191.6,483.13,105.48,C,-20.8,250.0,213.72,455.62,510.8,A
12.267,A,191.88,250.0,4,3,139.73,52.16,198.89,25.99,88.72,7.6517,0.002125,352.6572,T5,C,603.52,-225.47,628.9,457.22,487.69,None,-296.48,287.5,489.8,637.4,792.37,None,600.0,20.31,468.32,487.58,252.55,C,-346.8,152.98,547.34,591.14,847.37,None,389.78,250.0,197.9,481.36,105.23,C,-12.5,250.0,204.38,447.91,507.5,A
12.267,B,150.0,-167.39,4,3,0,0,7,26.21,93.46,0.2671,7.4e-05,371.516,,,603.52,-225.47,628.9,457.22,487.69,None,-296.48,287.5,489.8,637.4,792.37,None,600.0,20.31,468.32,487.58,252.55,C,-346.8,152.98,547.34,591.14,847.37,None,389.78,250.0,197.9,481.36,105.23,C,-12.5,250.0,204.38,447.91,507.5,A
12.267,C,495.0,250.0,4,3,139.73,98.46,245.19,26.17,92.62,9.3696,0.002603,368.1522,T2;T4,A,603.52,-225.47,628.9,457.22,487.69,None,-296.48,287.5,489.8,637.4,792.37,None,600.0,20.31,468.32,487.58,252.55,C,-346.8,152.98,547.34,591.14,847.37,None,389.78,250.0,197.9,481.36,105.23,C,-12.5,250.0,204.38,447.91,507.5,A
12.283,A,190.79,250.0,4,3,146.85,46.23,200.07,25.99,88.7,7.6974,0.002138,352.6016,T5,C,603.67,-226.63,630.59,457.55,487.78,None,-296.32,285.0,488.38,635.37,797.09,None,600.0,25.8,466.6,489.64,245.49,C,-348.57,151.37,548.31,591.66,854.28,None,394.94,250.0,204.15,483.79,105.06,C,-3.95,250.0,194.74,444.7,503.95,A
12.283,B,150.0,-167.2,4,3,0,0,7,26.21,93.46,0.2671,7.4e-05,371.514,,,603.67,-226.63,630.59,457.55,487.78,None,-296.32,285.0,488.38,635.37,797.09,None,600.0,25.8,466.6,489.64,245.49,C,-348.57,151.37,548.31,591.66,854.28,None,394.94,250.0,204.15,483.79,105.06,C,-3.95,250.0,194.74,444.7,503.95,A
12.283,C,500.0,250.0,4,3,146.85,92.36,246.21,26.17,92.6,9.4087,0.002614,368.0838,T2;T4,A,603.67,-226.63,630.59,457.55,487.78,None,-296.32,285.0,488.38,635.37,797.09,None,600.0,25.8,466.6,489.64,245.49,C,-348.57,151.37,548.31,591.66,854.28,None,394.94,250.0,204.15,483.79,105.06,C,-3.95,250.0,194.74,444.7,503.95,A
12.3,A,189.68,250.0,4,3,154.21,40.61,201.82,25.99,88.69,7.7649,0.002157,352.5455,T5,C,603.7,-227.8,632.22,458.41,487.88,None,-296.3,282.5,487.07,630.04,801.96,None,600.0,31.59,464.83,489.95,238.18,C,-350.0,150.0,548.87,589.46,860.83,None,400.0,250.0,210.32,482.09,105.0,C,4.77,250.0,184.91,437.03,500.23,A
12.3,B,150.0,-162.2,4,3,0,0,7,26.21,93.46,0.2671,7.4e-05,371.5121,,,603.7,-227.8,632.22,458.41,487.88,None,-296.3,282.5,487.07,630.04,801.96,None,600.0,31.59,464.83,489.95,238.18,C,-350.0,150.0,548.87,589.46,860.83,None,400.0,250.0,210.32,482.09,105.0,C,4.77,250.0,184.91,437.03,500.23,A
12.3,C,505.0,250.0,4,3,154.21,86.34,247.55,26.17,92.58,9.4605,0.002628,368.0151,T2;T4,A,603.7,-227.8,632.22,458.41,487.88,None,-296.3,282.5,487.07,630.04,801.96,None,600.0,31.59,464.83,489.95,238.18,C,-350.0,150.0,548.87,589.46,860.83,None,400.0,250.0,210.32,482.09,105.0,C,4.77,250.0,184.91,437.03,500.23,A
12.317,A,188.54,250.0,4,3,155.76,35.35,198.12,25.99,88.68,7.6225,0.002117,352.4905,T5,C,603.6,-228.96,633.78,458.54,488.98,None,-296.4,280.0,485.86,628.07,802.08,None,600.0,37.6,463.05,492.2,232.63,C,-352.8,147.62,550.93,590.39,864.01,None,405.0,250.0,216.46,484.36,100.12,C,13.6,250.0,174.94,433.81,491.52,A
12.317,B,150.0,-161.81,4,3,0,0,7,26.21,93.46,0.2671,7.4e-05,371.5102,,,603.6,-228.96,633.78,458.54,488.98,None,-296.4,280.0,485.86,628.07,802.08,None,600.0,37.6,463.05,492.2,232.63,C,-352.8,147.62,550.93,590.39,864.01,None,405.0,250.0,216.46,484.36,100.12,C,13.6,250.0,174.94,433.81,491.52,A
